Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
3.73	1.371976609E-3	1.534418184E-1	1.668542785E-3
3.74	-6.623608713E-3	1.960559967E-1	2.365338929E-3
3.75	-3.768615117E-3	2.274476513E-1	3.492157889E-3
3.7600000000000002	3.259036849E-3	2.500732549E-1	4.933884573E-3
3.77	-4.717078468E-3	2.654250745E-1	6.020466265E-3
3.7800000000000002	-4.082555648E-3	2.723869471E-1	6.951729982E-3
3.79	-1.581523736E-3	2.703616562E-1	7.420098818E-3
3.8000000000000003	-6.753668007E-3	2.595974117E-1	8.095034804E-3
3.81	-1.058423786E-2	2.425460609E-1	8.692925406E-3
3.8200000000000003	-8.049640348E-3	2.219986423E-1	8.050492239E-3
3.83	-1.133630654E-2	2.037458306E-1	7.141895568E-3
3.84	-1.108989836E-2	1.862676128E-1	6.482692325E-3
3.85	-2.847585723E-3	1.715221212E-1	5.086721809E-3
3.86	-2.545902947E-3	1.587673877E-1	4.864424825E-3
3.87	-4.415050735E-3	1.407718023E-1	3.749154043E-3
3.88	6.720860461E-3	1.223939141E-1	3.758786154E-3
3.89	3.453254113E-3	1.046088179E-1	3.998158407E-3
3.9	-7.046885410E-4	8.925301493E-2	3.843078652E-3
3.91	5.329429826E-3	7.333802893E-2	3.981867808E-3
3.92	8.544915266E-4	5.695309840E-2	2.493431998E-3
3.93	-3.625155827E-3	4.322647177E-2	1.037056875E-3
3.94	-1.926284523E-4	2.921218347E-2	3.622854881E-4
3.95	-3.721071825E-3	1.961132910E-2	-1.142034663E-3
3.96	-5.653017474E-3	1.405796325E-2	-3.319137763E-3
3.97	-5.841215510E-5	1.452025004E-2	-4.429494672E-3
3.98	1.458240025E-3	1.877525076E-2	-5.452095573E-3
3.99	1.530869401E-4	2.335057519E-2	-5.529772806E-3
4.0	4.493094989E-3	2.689540602E-2	-3.998172047E-3
4.01	5.379347459E-3	2.903562752E-2	-3.615888392E-3
4.0200000000000005	-2.339086379E-4	2.935556845E-2	-3.195024849E-3
4.03	2.061231326E-3	2.627271954E-2	-2.570218520E-3
4.04	2.374906252E-3	2.252313696E-2	-1.313139963E-3
4.05	-5.177364340E-3	1.184978686E-2	-5.518217562E-4
4.0600000000000005	-2.137685409E-3	-5.378888400E-3	-1.601477144E-4
4.07	1.242079887E-4	-2.642368098E-2	2.495480433E-4
4.08	-3.277205541E-3	-5.406715972E-2	3.071862250E-4
4.09	2.676867501E-3	-8.355380065E-2	2.527950047E-4
4.1	5.381581842E-3	-1.148103554E-1	1.297400586E-3
4.11	5.295832092E-3	-1.485795466E-1	2.382023764E-3
4.12	1.009764285E-2	-1.814507810E-1	2.862790060E-3
4.13	1.273647574E-2	-2.125755950E-1	4.259482075E-3
4.14	1.011703053E-2	-2.417627516E-1	5.763890360E-3
